Latitude,Longitude,Depth_m,Year,Sea_Surface_Temperature_C,Degree_Heating_Weeks,pH,Salinity_PSU,Turbidity_NTU,Coral_Cover_Percent,Marine_Heatwave,Bleaching_Risk,Bleaching_Label
10.3047,-49.84,22.23,1993,25.87,0.0,8.076,34.73,3.51,55.29,False,0.0,1
-25.5152,85.6613,7.12,2002,27.05,0.0,8.101,36.77,2.0,47.1,False,0.0,0
-2.3589,86.8456,14.54,1999,30.13,3.47,8.099,34.49,2.26,61.83,False,34.6,0
23.4494,38.5409,29.43,1990,28.54,0.0,8.022,34.74,11.17,42.95,False,0.0,0
-24.3323,-75.0719,17.08,2000,30.38,4.48,7.954,35.63,13.55,19.53,True,100.0,1
29.3325,153.0557,28.21,1998,29.41,1.49,8.02,34.27,8.65,35.86,False,21.25,1
26.9442,18.6768,24.59,2012,28.0,0.0,8.178,35.51,9.86,84.15,False,0.0,0
-25.3035,104.5772,20.31,2002,27.92,0.0,7.966,33.05,14.61,64.05,False,0.86,0
26.0048,-102.849,11.13,1994,29.15,0.36,8.133,33.98,0.73,45.31,False,14.68,0
-8.212,-56.1453,9.83,2014,28.0,0.0,7.945,33.93,2.76,28.19,False,0.0,0
20.6826,134.8486,19.66,1999,29.5,2.58,8.146,33.44,7.32,56.05,False,0.71,0
-4.897,-161.9615,13.54,1994,27.67,0.0,8.026,36.7,1.78,74.55,False,0.0,0
-3.5487,4.4335,24.16,2011,28.19,0.0,7.979,36.94,4.3,61.07,False,0.0,0
8.0546,-6.586,23.05,2014,28.17,0.0,8.027,33.16,6.12,72.97,False,12.38,0
16.4686,90.4429,10.05,2009,27.44,0.0,8.028,34.78,10.74,51.01,False,0.0,0
-27.9727,-78.5182,21.38,2017,29.59,0.53,8.113,33.66,2.42,41.26,False,0.0,0
5.5894,-101.1359,15.34,2010,27.46,0.0,8.083,36.32,9.22,28.33,False,0.0,0
-18.796,153.4078,10.38,2000,26.91,0.0,8.099,33.59,1.25,35.09,False,0.0,0
-9.243,25.8155,12.98,2018,27.52,0.0,7.946,33.74,6.99,56.61,False,0.0,0
-9.1219,-142.3118,26.97,1994,28.3,0.0,7.999,35.94,1.93,51.14,False,0.0,0
-1.8564,-110.507,11.43,1994,28.82,0.0,8.18,33.36,7.72,61.21,False,8.45,0
-9.9518,179.5774,9.33,2022,30.3,6.31,8.153,36.8,6.52,62.7,True,100.0,1
-23.5583,-109.5808,11.2,1997,29.0,0.0,8.184,35.93,6.0,62.0,False,36.05,0
-21.2623,39.7712,7.22,1995,29.14,0.0,8.079,36.91,12.28,54.6,False,16.4,0
-27.9937,-28.7539,16.79,2004,28.83,0.0,8.022,34.79,7.99,72.75,False,1.74,0
-1.7851,138.8157,5.28,2004,28.72,0.0,8.155,33.93,4.44,66.78,False,0.0,0
27.2669,91.8607,24.71,1998,29.7,2.18,8.048,36.74,12.29,62.8,False,17.98,0
-23.0595,34.9025,7.54,1994,27.46,0.0,7.978,35.03,8.05,77.58,False,0.0,0
26.7759,-176.134,18.34,2015,27.12,0.0,7.892,36.8,14.65,58.89,False,0.0,0
14.0017,136.7263,4.63,2012,27.15,0.0,7.889,36.81,7.68,34.02,False,0.0,0
8.2499,-19.9197,29.38,2005,29.54,2.52,8.05,36.2,12.47,45.63,False,31.38,1
8.7167,155.368,14.18,1999,26.95,0.0,7.96,33.9,0.52,69.86,False,0.0,0
19.6037,-1.606,24.84,2016,27.87,0.0,7.854,33.94,4.14,76.79,False,0.0,0
-23.5848,69.9208,23.29,2005,29.15,0.53,8.11,35.59,0.93,48.71,False,0.0,0
0.2853,-155.0546,21.7,2010,27.6,0.0,8.069,34.91,8.45,31.25,False,0.0,0
11.8255,88.2546,24.99,2001,29.67,1.06,8.104,34.67,7.36,51.52,False,9.19,1
5.2092,-58.3214,3.91,1998,27.02,0.0,8.145,33.82,11.5,46.8,False,0.0,0
19.9667,-53.5108,20.68,2005,28.68,0.0,7.975,33.89,2.14,61.1,False,0.0,0
-25.6637,-137.2839,8.71,1998,28.06,0.0,8.082,34.46,12.54,39.31,False,0.0,0
11.4421,-127.1314,23.79,2018,27.46,0.0,7.983,35.53,1.55,26.02,False,0.0,0
2.0417,-113.1267,28.75,2012,26.93,0.0,8.05,33.17,12.75,77.14,False,0.0,0
-7.2503,-61.8458,27.14,2013,27.0,0.0,8.1,34.56,8.49,44.3,False,0.0,1
-9.5835,141.1092,4.33,2011,28.79,0.0,8.139,35.99,1.82,37.1,False,18.18,0
7.25,-47.4263,11.72,2020,27.54,0.0,8.028,34.68,0.95,56.85,False,0.0,0
23.4597,80.7706,11.57,1999,28.23,0.0,8.224,35.39,12.07,78.0,False,0.0,0
-0.2294,-150.2109,4.55,2016,29.68,0.0,7.983,33.4,5.1,49.65,False,32.5,1
19.4834,32.7956,3.85,2023,26.76,0.0,8.19,36.76,14.2,72.87,False,0.0,0
-5.8706,-6.5192,12.16,2013,29.64,2.76,7.809,33.56,14.82,37.28,False,53.58,1
-23.8563,172.0649,29.77,2010,26.68,0.0,7.933,35.6,12.13,53.0,False,0.0,0
-26.3097,124.6348,17.5,2004,29.45,1.65,7.908,33.67,11.55,43.2,False,8.62,0
-26.9199,-16.2613,19.03,2006,27.47,0.0,7.992,36.94,10.88,41.14,False,0.0,0
-7.191,99.0514,14.66,2008,27.7,0.0,8.078,35.53,3.38,60.16,False,4.79,0
-9.7657,-110.5061,20.21,2014,29.98,3.78,8.007,35.08,2.73,51.84,False,34.59,1
13.0762,22.4411,28.74,2011,30.53,3.87,7.954,36.38,6.36,48.95,False,71.17,1
14.5693,-153.1371,18.07,2003,28.97,0.0,7.978,33.68,14.21,50.82,False,5.12,0
-26.9488,-54.6879,2.89,2017,27.82,0.0,8.072,34.7,0.98,62.45,False,0.0,0
-16.7326,-98.6896,15.29,2001,29.09,1.73,7.987,36.91,12.4,37.89,False,22.71,1
-13.5443,78.8075,29.79,2016,28.15,0.0,8.235,35.03,6.47,45.0,False,0.0,0
2.8567,-3.5674,12.23,2013,27.21,0.0,8.079,35.52,0.97,35.46,False,0.0,0
-21.3291,90.3854,18.22,2011,29.52,2.23,8.17,33.27,3.09,82.31,False,26.04,0
-21.9635,5.5064,4.09,2012,29.45,0.0,7.883,33.29,14.73,74.43,False,11.8,0
26.6273,-148.8656,5.09,1997,27.02,0.0,7.993,33.25,12.32,68.34,False,0.0,0
18.2522,84.7324,26.37,2017,29.76,0.45,8.047,34.96,12.51,69.34,False,13.21,0
-19.1607,119.9625,9.71,2018,25.97,0.0,8.117,35.88,8.46,67.2,False,0.0,0
-5.6059,145.2712,9.86,2004,27.44,0.0,8.098,34.3,1.07,68.07,False,0.0,0
-8.6627,25.9171,12.23,1997,27.98,0.0,8.118,35.3,12.36,32.01,False,0.0,0
17.4602,91.2907,29.03,2017,27.3,0.0,7.933,35.31,7.37,48.18,False,0.0,0
0.6128,90.736,3.45,2022,31.04,7.53,8.036,33.63,10.86,43.18,False,99.62,1
-22.329,-123.9301,24.74,2000,29.21,1.59,7.865,36.0,11.31,71.74,False,1.06,0
14.3395,-120.8806,10.91,2014,28.96,0.0,7.937,35.19,1.08,39.66,False,12.41,0
-6.1867,-154.4812,25.63,2023,31.23,8.24,8.056,33.48,3.77,55.71,True,100.0,1
-14.2245,-64.8311,29.76,2011,27.69,0.0,8.065,36.79,12.58,42.13,False,0.0,0
-7.4701,-9.5369,11.11,1991,30.03,3.49,7.966,33.99,7.62,71.86,False,46.06,1
-0.1346,179.2432,4.75,2005,27.1,0.0,8.058,34.65,0.96,65.3,False,2.02,0
-9.4131,-24.8424,5.19,2000,28.15,0.0,8.031,36.78,14.41,44.85,False,0.0,0
-15.4857,81.4473,23.0,2003,28.27,0.0,8.253,34.33,9.46,75.85,False,0.0,0
-6.0899,69.6229,5.2,2021,28.39,0.0,7.954,33.74,6.29,49.62,False,13.57,0
-28.8496,-106.3865,8.55,2011,29.44,0.31,7.987,36.93,13.56,30.14,False,18.33,0
16.3499,-158.9374,6.93,1994,26.85,0.0,7.915,36.98,2.42,63.96,False,0.0,0
-19.7433,16.5624,11.31,2012,28.12,0.0,7.871,35.75,14.63,57.43,False,0.0,0
-27.3657,72.11,3.16,2008,26.35,0.0,8.181,36.58,4.27,48.5,False,0.0,0
9.2219,179.3706,25.85,2018,29.67,3.9,7.932,37.0,8.63,24.05,False,42.6,1
16.4362,-50.9,25.94,2012,28.86,0.0,8.014,33.59,12.36,73.69,False,0.0,0
18.8297,142.6912,12.98,1998,27.64,0.0,7.997,36.37,4.35,52.76,False,0.0,0
-0.3894,-42.5043,18.75,2007,26.68,0.0,8.101,33.19,4.72,72.87,False,0.0,0
-17.6779,68.1882,19.62,2020,28.11,0.0,7.919,35.58,9.07,68.79,False,0.0,0
14.2337,35.3711,22.73,2006,29.08,0.93,8.062,35.5,1.57,33.55,False,5.97,1
11.9828,-160.9276,16.1,2007,29.24,0.0,8.125,34.95,11.49,71.77,False,6.03,0
-15.2238,-151.7802,15.8,2016,28.91,0.71,7.991,35.3,4.97,36.53,False,7.54,0
24.2045,-172.5249,19.31,2010,29.47,0.1,7.928,34.11,14.37,45.03,False,8.71,0
-23.7377,-46.4997,21.39,1990,27.12,0.0,7.925,33.03,4.68,41.92,False,0.0,0
28.9613,88.4884,11.05,2021,30.57,4.55,8.141,33.75,14.15,25.77,True,100.0,1
21.6149,-117.8081,10.58,2003,29.39,0.96,8.103,36.74,2.14,66.62,False,12.15,1
11.2739,38.1071,8.82,2003,26.88,0.0,8.17,34.09,6.31,57.3,False,0.0,0
26.325,-76.022,16.92,2022,30.54,5.83,7.962,35.85,9.92,42.99,True,100.0,1
13.3387,106.9173,11.44,2001,28.93,0.0,8.054,34.82,4.29,46.54,False,18.69,1
-18.5726,107.4226,16.67,2014,28.95,0.0,8.166,36.92,11.33,90.0,False,0.0,0
-3.4706,99.1492,12.77,2004,28.0,0.0,8.044,36.91,14.9,63.71,False,0.0,0
-25.7098,8.9401,25.27,2009,28.58,0.61,7.969,35.12,14.16,77.91,False,0.0,0
-6.6206,-77.556,3.12,2023,29.74,2.46,7.934,34.38,14.69,43.84,False,50.24,1
14.4962,111.3999,17.59,2003,25.54,0.0,8.161,34.61,1.3,63.67,False,0.0,0
-6.8134,-113.0038,17.69,2019,26.6,0.0,8.146,34.43,9.27,47.51,False,0.0,0
-10.1823,-75.6865,12.13,2002,28.6,0.0,8.068,33.23,12.96,34.76,False,0.0,0
5.7213,-113.7788,13.21,2003,27.49,0.0,7.748,33.2,13.17,70.38,False,0.0,0
22.3323,62.7157,24.2,2018,28.56,0.0,8.123,35.25,7.56,49.37,False,0.0,0
-27.145,67.045,9.14,2015,30.52,6.17,8.075,35.3,0.67,69.28,True,100.0,1
-6.8718,54.9036,26.27,1992,29.36,0.0,7.997,33.29,11.64,53.63,False,0.0,0
-20.5056,-30.3835,26.99,2014,30.85,3.23,7.877,34.55,14.11,23.0,False,49.01,1
11.7213,-143.9384,19.87,2016,28.72,0.0,8.019,36.68,0.56,34.85,False,0.0,0
-23.6565,148.0211,23.41,2005,26.62,0.0,8.034,34.75,1.13,66.9,False,0.0,0
9.8885,2.7831,18.78,2000,29.84,3.1,8.007,34.42,11.72,64.87,False,55.85,1
-12.8291,-33.49,16.23,2018,26.81,0.0,7.948,33.29,11.79,80.27,False,0.0,1
-18.065,31.977,29.03,2013,29.52,0.63,8.051,36.31,3.55,50.29,False,0.0,1
26.1812,-110.5954,9.2,2018,29.07,0.0,7.86,35.36,10.9,71.76,False,6.07,0
-28.8885,-132.2824,5.47,2023,29.57,3.04,7.876,33.67,13.31,45.72,False,57.1,1
-3.7334,-34.0109,9.34,2000,26.45,0.0,7.893,34.66,4.24,47.97,False,0.0,0
-28.7024,-98.2006,18.82,2009,29.51,1.92,7.946,35.92,6.98,33.49,False,0.0,0
-0.9844,-92.0555,6.37,2009,29.17,0.0,8.079,34.06,7.55,54.77,False,18.89,0
0.0628,141.3041,27.36,1998,26.17,0.0,8.088,34.95,6.51,44.62,False,0.0,0
-10.7003,11.0733,12.92,2012,30.81,4.7,7.915,35.17,5.23,45.47,True,100.0,1
-22.0703,-5.9511,25.65,2016,30.67,7.58,7.969,35.86,14.85,36.28,True,100.0,1
-7.4167,68.2127,8.23,2013,28.59,0.0,7.91,35.29,8.77,67.58,False,0.0,0
10.3358,162.5573,10.08,2014,28.16,0.0,8.031,34.83,10.87,54.96,False,3.95,0
16.9437,-139.6085,2.72,2014,28.71,1.78,7.988,33.69,2.05,77.21,False,2.57,0
1.845,120.0724,8.48,2022,28.7,0.26,7.831,34.24,7.89,49.88,False,20.17,0
5.3901,30.2469,15.22,2020,30.09,4.47,8.146,34.55,13.49,31.84,True,95.94,1
-17.963,-127.3805,28.44,1999,28.91,1.69,8.026,36.66,10.84,56.7,False,20.86,1
-12.7602,-73.0262,12.28,2004,26.54,0.0,8.082,35.63,4.56,90.0,False,0.0,0
-20.2863,-6.3499,19.55,1990,27.18,0.0,8.038,35.16,12.72,58.59,False,0.0,0
-15.0423,68.8238,13.4,2005,28.34,0.0,8.08,35.04,1.26,46.9,False,0.0,0
-16.5068,-92.6615,2.36,2010,28.41,0.0,7.923,35.62,14.79,71.51,False,5.94,1
1.1669,12.5564,15.6,1991,28.85,0.0,7.846,33.92,11.49,63.41,False,11.35,0
3.7613,66.4818,2.91,1992,27.19,0.0,8.107,34.71,14.29,82.93,False,0.32,0
26.6968,-18.4533,26.63,2004,27.71,0.0,7.992,35.26,12.9,52.75,False,0.0,0
-18.2658,130.6893,22.84,2021,28.76,0.0,8.031,34.47,11.68,60.78,False,0.0,0
8.5005,133.0053,11.98,2016,28.16,0.0,7.955,33.21,6.91,45.29,False,0.0,0
19.0356,-10.5512,19.57,2013,27.46,0.0,8.078,34.71,12.21,73.51,False,0.0,0
3.6145,170.2533,4.25,1997,30.33,3.27,8.147,33.56,1.6,70.29,False,60.48,1
-14.6998,-152.7894,21.37,1996,27.49,0.0,8.068,36.14,3.81,60.06,False,0.0,0
-14.247,-178.7895,24.86,1993,27.48,0.0,8.184,35.02,13.37,39.81,False,0.0,0
-27.6448,-42.9594,24.83,2019,27.98,0.0,7.931,36.87,10.64,48.35,False,0.0,0
-11.6733,36.3949,9.24,1999,29.1,0.74,8.147,34.47,3.2,61.58,False,0.0,0
14.6762,46.5121,8.65,2014,27.27,0.0,8.036,34.06,6.53,65.48,False,0.0,0
-27.1489,-8.4795,16.12,2021,29.99,1.82,8.043,36.99,10.84,29.96,False,48.45,1
-16.8423,-135.042,29.07,2021,26.87,0.0,8.122,34.29,12.05,83.9,False,0.0,0
12.3739,-118.6209,27.7,2021,29.24,0.43,8.094,34.6,12.69,35.78,False,12.26,0
16.9591,126.7733,11.43,1999,29.11,1.33,8.005,33.04,2.65,17.95,False,15.2,0
-2.6809,132.448,23.62,1998,26.38,0.0,7.968,33.85,0.6,58.56,False,0.0,0
11.8845,62.6035,27.72,2014,31.28,8.71,8.031,36.1,2.45,60.55,True,100.0,1
-6.7229,59.1185,8.57,2014,26.47,0.0,8.11,35.82,7.64,38.4,False,0.0,0
-20.4052,35.1656,25.08,2005,27.62,0.0,7.926,34.6,13.87,36.8,False,0.0,0
-6.111,-106.9467,8.77,2005,28.35,0.0,8.116,36.67,3.31,63.41,False,5.3,1
4.7981,-25.8297,10.96,2019,30.06,3.08,7.924,35.17,11.68,49.2,False,71.4,1
26.8832,70.5221,6.77,1994,26.77,0.0,8.076,35.52,10.34,74.66,False,0.0,0
-25.8749,13.4108,15.71,1996,28.83,1.81,7.846,36.21,14.48,31.82,False,28.11,0
0.4436,-173.3111,25.46,2002,26.94,0.0,7.997,35.81,4.72,28.37,False,0.0,0
-10.2648,163.2805,16.31,1997,29.0,0.0,8.14,33.6,10.45,49.38,False,4.13,0
0.4987,124.1338,4.58,2022,29.02,0.0,8.113,34.91,0.93,31.68,False,1.89,0
-28.5615,-86.2038,8.3,1999,25.77,0.0,7.896,35.41,3.98,24.7,False,0.0,0
-11.2185,41.9252,17.32,2009,26.63,0.0,8.143,33.2,9.57,83.5,False,0.0,1
19.1921,152.3662,17.91,2021,27.15,0.0,7.966,33.98,14.57,80.75,False,0.0,0
3.2365,-145.436,17.73,2018,30.08,5.14,8.095,36.13,6.29,50.13,True,100.0,1
-2.9651,1.0906,3.23,1990,29.93,4.69,8.059,36.82,10.13,30.16,False,95.74,1
-12.8685,-15.7525,22.86,2016,27.88,0.0,7.913,36.92,1.57,64.57,False,0.0,1
-12.1174,-32.3262,27.37,2009,30.18,4.03,7.938,35.87,0.67,33.48,True,69.09,1
-7.0139,120.8119,15.81,2003,28.85,0.0,7.962,35.81,2.68,60.99,False,0.0,0
20.1342,-42.9674,21.85,2004,27.49,0.0,7.802,35.82,8.93,61.66,False,9.46,0
28.0328,-157.0812,27.51,1995,28.67,1.01,8.197,34.19,12.24,69.32,False,5.11,0
-3.6807,-156.2984,19.64,1991,29.37,0.0,8.005,34.64,5.76,73.19,False,20.22,0
-6.3988,-164.6119,20.56,2018,27.79,0.0,7.904,33.72,10.66,73.81,False,0.0,0
20.793,-32.7076,21.92,2021,27.43,0.0,8.105,34.88,7.41,67.66,False,0.11,0
-4.3857,78.6263,8.55,1994,29.54,0.38,8.048,33.16,12.36,46.79,False,2.31,0
3.1211,-106.6599,17.9,2011,30.1,4.25,7.897,36.32,2.01,67.1,False,28.55,0
-16.1435,52.7287,25.42,2017,27.02,0.0,7.955,36.79,8.97,41.65,False,0.0,0
14.6102,67.3518,9.59,2021,29.56,1.65,7.956,33.55,14.01,52.37,False,44.45,1
1.9193,-88.1272,27.02,2018,26.87,0.0,8.025,34.94,1.78,86.91,False,0.0,0
18.5421,36.2008,18.99,1992,27.73,0.0,8.14,34.76,4.32,86.12,False,0.0,0
16.844,66.5526,13.27,2020,27.38,0.0,8.113,35.98,4.46,58.41,False,0.0,0
-17.0997,-12.0191,19.07,2002,28.76,0.0,7.903,35.06,9.97,41.65,False,9.17,0
12.9381,-58.782,12.65,1995,28.14,0.0,8.051,34.79,11.83,64.78,False,0.0,0
18.0033,42.8946,25.3,2010,27.05,0.0,7.975,33.56,9.78,50.78,False,0.0,0
-9.2336,172.025,14.99,2003,25.82,0.0,8.059,34.14,6.99,54.99,False,0.0,0
-19.6435,-26.3371,27.14,2014,28.13,0.0,7.941,35.35,4.13,50.64,False,0.0,0
-29.8421,-38.9754,15.78,1996,27.52,0.0,7.971,33.16,13.97,41.77,False,0.0,0
-2.9458,-12.8639,20.15,2011,27.02,0.0,7.84,34.33,3.13,28.74,False,0.0,0
-8.854,-152.5614,29.93,2021,30.3,4.49,8.071,33.57,11.65,34.61,True,90.1,1
3.2946,19.1388,5.26,2021,28.17,0.0,7.954,33.3,2.78,71.92,False,0.0,0
-18.7175,-61.6689,22.37,2019,30.28,3.07,7.927,34.7,6.63,28.16,False,53.64,1
21.5799,-136.288,5.03,2006,28.16,0.0,7.946,34.22,4.87,57.32,False,0.0,1
-14.5347,-12.1476,25.33,2010,26.57,0.0,8.094,35.29,4.67,40.32,False,0.0,0
-16.4142,-178.7818,18.3,2015,27.21,0.0,8.176,33.82,4.94,40.78,False,0.0,0
-1.1572,-35.3573,28.21,1992,29.81,2.09,8.044,33.22,12.47,46.54,False,56.54,1
-0.0689,-141.9353,26.11,2006,25.77,0.0,7.867,33.14,3.86,46.06,False,0.0,0
-17.0949,-171.2546,3.17,1995,29.18,0.0,8.053,34.73,3.77,69.01,False,2.6,1
-13.6884,116.811,4.98,2010,29.25,3.83,7.91,33.03,5.32,63.06,False,42.5,1
-19.8177,149.8496,18.43,2002,30.46,3.95,7.93,33.22,9.92,66.13,False,62.1,1
13.1076,-105.2371,16.03,1998,29.27,2.46,8.031,34.37,8.53,79.55,True,29.14,1
16.2053,14.1474,5.89,1994,29.36,1.58,8.234,36.76,6.66,49.48,False,21.13,0
-2.2603,-79.9351,4.75,1996,26.24,0.0,7.987,35.86,14.13,47.52,False,0.0,0
12.8452,-2.3121,17.36,2020,28.13,0.58,7.874,35.96,2.99,44.89,False,2.34,1
14.1561,-22.8127,2.42,1993,27.27,0.0,8.043,33.68,2.25,68.54,False,0.0,0
-21.7035,-83.1416,26.34,2002,29.43,0.08,7.994,35.28,3.06,44.86,False,0.0,0
27.9707,72.1417,24.41,2004,28.45,0.0,7.992,33.92,9.29,55.48,False,0.0,0
19.2619,-134.4633,23.78,2002,26.29,0.0,8.073,35.07,11.94,46.47,False,0.0,0
-17.731,-160.8938,1.46,2015,29.99,4.8,7.918,36.25,11.31,37.93,True,100.0,1
-18.8301,96.3632,2.38,2008,27.7,0.0,7.869,34.73,13.7,66.91,False,0.0,0
-22.4603,59.7348,16.95,1990,28.41,0.06,8.052,33.91,11.12,44.63,False,12.82,0
-21.6973,-0.5306,29.84,2002,28.91,0.0,7.944,34.23,15.0,39.11,False,0.0,0
14.8897,-11.5957,10.93,2014,30.02,4.64,7.853,34.96,8.47,27.68,True,84.69,1
-1.8207,-0.9319,10.99,2009,29.19,1.36,8.072,36.24,14.93,36.86,False,15.83,1
16.9761,-22.6713,4.89,2012,30.52,3.34,7.92,35.54,8.29,54.23,False,52.29,1
14.7753,-38.5588,20.56,2013,31.33,6.38,8.156,36.82,1.67,45.53,True,100.0,1
6.2768,-0.1114,19.75,2019,28.26,0.55,8.166,36.91,12.16,44.41,False,0.29,0
11.182,10.2655,3.94,2023,26.58,0.0,8.054,34.25,13.35,45.11,False,0.0,1
-28.8987,69.0848,14.55,1999,25.85,0.0,8.127,35.64,7.0,44.36,False,0.0,0
-11.2933,76.0346,20.35,1990,30.1,1.75,8.037,35.83,2.66,51.94,False,58.52,1
8.2693,-44.0535,15.31,2001,28.22,0.0,7.913,35.24,14.08,30.67,False,0.0,0
-29.4393,-31.1254,20.56,2018,27.67,0.0,8.045,36.21,13.57,45.23,False,0.0,0
-28.0214,-45.469,24.67,2000,26.37,0.0,8.08,34.1,4.31,62.95,False,0.0,0
21.1133,13.1529,20.89,2006,27.04,0.0,8.043,36.05,2.97,40.2,False,0.0,0
11.0415,-16.7927,18.87,2009,26.79,0.0,7.89,34.0,1.86,71.1,False,0.0,0
-14.0778,140.2547,25.75,1995,26.44,0.0,8.051,35.17,3.71,33.09,False,0.0,0
11.2778,70.6901,27.12,2009,28.51,0.0,7.983,33.45,12.45,70.58,False,0.0,0
17.5474,143.5163,12.28,1999,27.74,0.0,7.912,35.74,8.95,48.64,False,0.0,0
-11.5923,75.2893,6.02,1999,29.87,4.15,8.035,36.43,7.51,51.69,True,73.22,1
-27.8378,169.5572,24.72,2020,28.68,0.41,7.903,35.96,13.54,53.1,False,0.0,0
25.9667,48.8652,7.2,2015,29.55,2.14,8.064,36.81,5.45,29.02,False,27.86,1
-9.2892,166.878,27.94,2006,26.65,0.0,7.877,36.96,7.26,60.45,False,0.0,0
-23.6111,-123.0588,1.66,2003,28.24,0.0,8.04,34.84,14.34,47.88,False,0.0,0
-0.4886,-161.108,27.72,1994,26.53,0.0,8.158,33.62,4.51,49.67,False,0.0,0
16.1081,28.4851,18.09,1992,29.56,0.0,8.091,35.85,10.54,46.91,False,0.13,0
-16.7012,174.0576,23.47,2009,27.61,0.0,7.888,34.68,2.94,52.91,False,0.0,0
-13.8306,-29.6621,12.56,2004,29.26,0.0,8.073,34.54,8.54,26.26,False,7.67,0
-15.4371,-103.6644,29.76,1992,29.21,0.07,8.183,33.73,12.85,56.03,False,0.0,0
29.5004,7.7549,7.6,1992,26.9,0.0,8.039,33.16,4.83,55.59,False,0.0,0
-18.1558,53.5675,8.67,2012,28.32,0.0,7.941,36.06,3.05,54.13,False,0.0,0
4.5312,-66.5357,2.49,1998,28.52,0.0,7.968,34.93,13.18,55.52,False,14.67,0
25.5159,77.317,28.27,2000,28.43,0.0,8.018,34.59,3.1,52.21,False,0.0,0
-21.1862,171.0412,14.22,2002,28.95,0.2,7.9,34.47,13.67,54.54,False,25.08,1
28.2513,142.9067,20.57,1997,26.59,0.0,8.015,35.02,10.99,33.5,False,0.0,0
26.8486,-75.0293,20.94,2011,29.69,3.31,7.991,35.97,2.98,52.28,False,23.9,0
23.0743,-62.3795,26.36,2016,26.79,0.0,7.877,34.74,13.5,74.59,False,0.0,0
-17.1266,-46.2452,20.28,2015,27.74,0.0,8.121,33.38,4.08,30.1,False,0.0,0
8.0433,-37.961,17.3,2012,27.69,0.0,8.019,34.03,4.21,36.07,False,0.0,0
15.6535,-143.885,21.6,2020,30.33,5.37,8.035,33.53,11.48,64.67,True,100.0,1
29.1617,94.3066,22.78,2018,29.78,1.39,8.02,33.76,9.44,73.04,False,1.7,1
-19.1746,-48.4779,6.39,1990,27.59,0.0,8.078,36.5,12.52,68.2,False,0.0,0
15.9616,136.7352,4.18,1999,26.68,0.0,8.025,33.69,6.22,26.45,False,0.0,0
-9.6719,153.6986,3.17,1993,29.38,1.48,8.006,35.9,11.04,30.79,False,52.21,1
-19.4624,-171.2047,11.85,2020,27.22,0.0,7.876,34.21,8.5,69.86,False,0.0,0
-4.7174,175.8611,15.44,1993,27.16,0.0,7.987,36.61,8.02,76.11,False,0.0,0
17.6302,75.6082,18.85,2018,31.01,5.1,7.853,35.49,9.63,60.12,True,100.0,1
-2.109,7.3412,28.78,1998,27.12,0.0,8.042,35.7,13.72,78.8,False,0.0,0
2.2514,-39.7701,10.59,2004,29.59,1.67,8.29,35.1,9.62,69.7,False,35.18,0
29.7096,6.6665,23.07,1992,26.86,0.0,8.213,36.71,8.41,48.14,False,0.0,0
-6.0534,-63.1351,16.41,2004,28.21,0.0,7.977,33.63,14.78,52.69,False,0.0,0
6.924,44.1676,7.38,2000,28.5,0.0,7.86,34.15,12.52,78.13,False,0.0,0
-8.0853,-146.5271,18.84,1995,28.68,0.82,7.892,36.62,0.69,55.8,False,0.98,0
-6.4329,43.6041,29.05,1996,26.42,0.0,7.928,36.96,3.95,50.38,False,0.0,0
11.7384,-80.8759,4.6,1993,27.98,0.0,7.931,36.08,6.84,33.17,False,0.0,1
26.2732,-173.6515,15.71,2010,30.15,3.95,7.945,33.85,6.91,41.53,False,57.06,1
2.5415,18.9741,2.5,1990,29.23,0.09,8.009,36.63,14.32,79.96,False,18.95,0
16.104,28.2412,10.32,2012,27.25,0.0,8.004,33.67,4.86,81.32,False,0.0,0
-24.6476,-26.4352,19.0,2002,27.36,0.0,7.895,36.5,14.57,70.35,False,0.0,0
-17.3305,-153.977,25.39,2017,28.41,0.69,8.031,34.53,0.98,61.35,False,0.0,0
0.1279,141.6035,22.18,2018,29.97,4.57,7.994,33.19,13.61,37.71,False,61.6,1
-28.7993,40.1151,14.42,2007,27.38,0.0,8.089,35.45,9.74,36.47,False,0.0,0
-14.8287,-138.3432,27.37,2012,29.32,0.0,8.03,34.48,6.44,55.63,False,9.55,0
1.0441,3.935,9.78,2017,27.81,0.0,7.966,33.08,14.86,66.95,False,0.0,0
-29.1023,-0.9884,22.87,1998,26.08,0.0,8.08,33.6,14.97,43.85,False,0.0,0
-14.1272,-158.2553,14.75,1995,28.27,0.0,8.01,34.82,6.59,57.74,False,3.02,0
0.8418,38.4695,27.06,2005,28.57,0.0,7.877,35.61,3.3,49.32,False,0.0,0
4.389,110.9975,24.13,1990,28.63,0.98,7.888,33.13,7.12,63.91,False,3.92,0
25.5451,89.6429,27.14,2011,29.29,0.0,8.106,35.08,12.58,55.84,False,40.34,1
8.7207,-106.931,7.21,2012,26.58,0.0,7.936,33.19,10.71,31.07,False,0.0,0
-5.1159,130.4253,20.38,2010,29.48,0.0,8.045,36.61,1.36,53.31,False,0.0,0
25.8211,-56.6848,22.42,2020,30.01,0.29,7.894,35.83,3.73,56.79,False,14.98,0
17.093,160.743,22.53,2017,28.34,0.0,8.207,33.34,7.26,41.63,False,0.0,0
