Latitude_Degrees,Longitude_Degrees,Depth_m,Date_Year,ClimSST,SSTA_DHW,target
17.62600842,-84.15781693,18.49545381,2007,299.3930001,299.9445953,0
25.9069796,-141.3004906,26.00667729,2009,299.6612374,298.2013272,0
6.176857841,21.08643181,12.02021356,2003,298.8530978,301.1425984,0
-12.33911001,94.79090778,22.61854411,2013,301.008522,301.1127715,0
-6.15276446,-104.2486259,16.1168534,2003,301.6533653,300.397984,0
15.09698362,-102.9599822,21.77820604,2021,301.0373522,299.8322104,0
18.83903847,79.97600855,18.83712686,2012,301.5977201,302.1474807,0
-21.78209257,-4.233193404,8.507773517,2007,297.2513765,298.1110981,0
17.51789952,87.3995908,14.8134573,2013,299.2369826,298.7409048,0
8.42463821,-22.81875761,3.680211913,2021,297.6198382,297.3977082,0
14.62604084,76.27755068,2.694498735,2024,300.3715768,297.9484702,0
-28.75551943,-168.6308356,15.71359869,2020,301.4629917,301.5569622,0
4.182471034,-69.81868864,7.316174338,2002,300.0778825,300.7671521,0
27.82651093,155.1037211,17.53368227,2014,300.2375402,302.0774682,0
14.88536194,59.91358109,17.8989228,2000,298.0261012,301.9209075,0
-15.08783988,-147.1288041,22.7504402,2005,297.1068934,297.6088813,0
18.71149337,118.588859,24.25644328,2004,300.6116133,301.6035429,0
-7.601075618,134.8475316,7.187050662,2007,298.9984098,301.016074,0
-12.08123918,15.44476733,13.56731299,2019,300.0013666,300.451967,0
26.11501886,-72.33684854,11.41575422,2006,300.2262417,300.3717159,0
19.23368471,-56.54892289,6.615369336,2017,297.9805114,302.0843655,0
15.7391257,-6.711900441,20.72176982,2014,300.4528926,297.0006525,0
-28.90083944,-39.76087117,21.04914606,2013,299.3656505,300.8009048,0
1.265770775,171.69531,5.711346201,2021,302.2547779,299.2750462,0
27.14524169,116.5671416,14.9504827,2006,299.0615681,298.3431246,0
-4.157680098,-9.595482866,22.58242851,2023,297.8720578,300.2602476,0
23.7718679,-140.8368208,14.71450729,2020,298.5804451,300.2586752,0
-12.13277561,-160.0233404,1.073298945,2003,297.9823435,302.4033307,0
-7.431012946,-107.884625,13.00916338,2022,298.1742357,298.602915,0
21.2727901,179.6434062,10.22700805,2021,297.1292633,299.0652348,0
-23.35508953,-53.10884103,6.03257067,2021,300.4394602,299.3316549,0
3.397435094,-103.2428896,20.95520158,2018,299.5213423,299.8762705,0
-15.61129977,141.0724742,29.16405775,2018,299.4735002,298.531706,0
26.58978767,138.2652394,3.433173713,2015,299.7055403,301.4133006,0
10.22417346,-134.4029523,11.04708791,2005,298.1433859,301.4017867,0
7.471080922,-11.49643425,7.307046262,2021,302.1238445,302.3491813,0
16.86701077,-129.7071258,25.7402429,2007,298.8705992,297.9828837,0
5.0961671,59.47347725,21.66882209,2008,300.0625304,297.9420981,0
27.93105794,9.706703697,17.05320502,2019,300.6646793,300.0058254,0
-17.68454822,91.85149804,24.30880725,2024,301.3710114,302.2950732,0
-25.68683263,-83.40261517,3.326023527,2001,302.2451105,301.3099251,0
9.595457716,6.353312046,5.853658391,2005,299.6785847,299.3393403,0
-4.469973075,133.8754969,12.46154387,2019,297.0603125,301.8746266,0
-13.71094695,-165.969949,25.58591784,2011,298.5590725,301.9468475,0
17.44923941,29.51550754,20.41463011,2019,300.040111,302.322059,0
29.76880986,-138.0439404,25.63676903,2002,301.6136531,299.0673557,0
1.930197651,159.1057755,20.75641328,2012,298.1740383,299.3451444,0
26.36885326,-25.71701839,11.39266134,2018,297.0652041,297.6891549,0
-10.50048628,23.39998963,26.56276852,2022,299.9354636,298.8616428,0
9.477049687,78.38001171,17.18342029,2021,297.3570799,299.9160645,0
24.08787457,73.95577045,24.11522739,2024,301.1562498,298.4593836,0
-11.39868923,10.04753806,7.261842427,2012,298.0410558,300.3183973,0
-28.12069289,-137.2179116,10.04481434,2016,299.3141811,300.8868191,0
28.3956446,141.5299386,10.93055144,2008,299.4883897,302.3709871,0
-27.01198303,-114.9742166,19.77772496,2001,298.3043144,299.3435508,0
13.83397623,44.76078956,7.891015309,2000,297.624813,301.7748164,0
-22.2545603,47.85558428,21.88226666,2021,297.3434715,297.1933839,0
-19.89552306,82.0281125,6.328428849,2019,297.358985,299.4402301,0
21.03709251,-152.3979425,11.31052559,2001,297.0337076,299.5527435,0
-28.52063666,147.1293959,16.0338188,2013,297.606522,299.1092996,0
26.41405157,69.44729456,26.16094712,2012,299.6523838,300.1464147,0
6.95428402,104.2806466,24.5476511,2023,297.0554972,300.7903648,0
28.83241824,167.6252602,5.667173325,2007,301.0435117,298.1871022,0
20.79864386,-30.69625091,2.048427156,2008,300.5130659,301.6587581,0
2.403942917,-30.86033487,29.33830429,2009,301.1058913,300.079774,0
7.883380897,-92.84437536,13.54465369,2017,298.1046817,298.0230464,0
-14.71447229,-70.22353043,11.44189931,2005,298.6467703,298.7778492,0
-14.37641918,91.00545163,11.60575986,2017,300.4894197,301.5522367,0
-4.338425453,50.80300742,28.65359449,2007,298.1422625,302.0148557,0
-19.50964264,120.3922245,5.356231969,2013,297.8279745,302.076972,0
3.900496959,-61.46141791,5.069360474,2018,300.2271514,298.5101498,0
-28.05112068,115.5071897,8.996159472,2015,297.9119343,297.8469339,0
12.44771941,170.8818824,7.759728055,2014,300.3548982,300.0826042,0
24.88174461,62.79878569,12.70825712,2024,301.8543794,302.1944088,0
-23.96658274,-82.13546377,29.39488361,2001,300.594584,301.6165397,0
26.66927279,-81.74817809,5.920171356,2014,298.6330188,301.529744,0
-8.505500998,-144.3530078,22.98421552,2005,299.2072899,298.0591685,0
-8.634619575,-118.857804,4.082868818,2012,297.7040974,301.15353,0
-17.12758673,171.8600196,2.510586451,2012,298.1265169,298.657837,0
-17.94775586,98.73380464,21.66476035,2009,301.5957734,297.1000978,0
18.13068597,160.8825691,1.929871123,2013,299.8909707,297.5018781,0
-3.813096071,29.44485532,16.14013356,2008,298.0803755,300.6014622,0
11.09126875,155.680544,5.257110024,2002,297.3652902,300.0350552,0
-23.70364918,-171.9551562,5.973876932,2017,299.1683551,302.0868534,0
20.86549789,-44.40965335,17.64351496,2001,299.2657782,300.5958973,0
29.70316515,157.6141075,1.124170977,2010,297.3656994,302.2417562,0
-13.09045925,-42.46746105,3.65750795,2014,299.9655963,299.807833,0
-20.44223445,-46.01271706,20.51042613,2023,298.4454785,297.248763,0
-29.88763536,-53.76625814,8.002462618,2017,299.5862671,299.9162067,0
-14.15837426,51.40176811,21.39803988,2021,300.2620828,299.989192,0
-24.05661395,-65.23258977,2.486839641,2001,300.0889789,300.8104462,0
1.927191612,-23.67478922,12.2326692,2023,301.346555,298.588492,0
-6.750157286,45.63971066,17.05038269,2004,299.5879782,297.5126766,0
-27.24419807,-139.8228482,6.427205912,2004,301.6702515,298.2960328,0
26.10972064,163.7668472,28.80823354,2010,298.6814765,299.0095756,0
-6.184423163,115.7545376,3.349431892,2015,302.4779508,299.7948652,0
-9.287758138,-113.0753838,1.13919492,2016,297.5475142,298.6852642,0
0.0518965,-96.58776306,16.71422835,2021,301.6218493,297.8156595,0
21.32016782,63.0517876,5.936757941,2008,300.4735442,297.432899,0
-0.818993093,-104.4869346,6.773795428,2005,301.6179616,298.9820797,0
-4.385874761,173.4904024,23.73357878,2009,297.0323376,299.1345303,0
-13.34324982,25.33543213,8.264744641,2017,298.4875801,297.2564975,0
-4.0591357,117.880465,1.715246961,2009,299.3815271,300.5563398,0
-13.68422775,-41.72154672,22.29033832,2016,298.2921106,297.5518208,0
-21.10304773,72.73284065,22.04700739,2006,298.8484311,297.9337732,0
4.845665517,-5.875039527,22.13619027,2007,302.4509694,299.3728731,0
22.18794922,142.7435408,25.24420299,2022,298.9077136,297.201134,0
-18.81516917,88.83736006,10.43860067,2007,298.0130809,298.5830079,0
-15.09566369,66.52634477,6.416541892,2009,302.2733265,301.7424945,0
-19.92643849,-62.34468975,6.001103356,2023,299.3023386,301.6760582,0
25.93834096,36.44498087,5.159197474,2005,301.2435246,297.3556605,0
7.267517945,-95.28280165,17.16802968,2013,300.9581029,297.1217077,0
3.890706133,89.09746412,13.89413196,2018,297.6283665,300.0210125,0
-29.91998163,-63.41413293,7.378095101,2016,299.0869496,301.6097289,0
-11.21033143,25.23718496,19.80430813,2005,299.9503625,301.5944929,0
6.947553126,48.16383104,16.68987838,2001,299.5534872,297.1101891,0
-21.54123978,64.38469861,22.6763865,2020,300.4998937,299.7505078,0
-23.80197133,-108.8467988,14.90932673,2012,301.0265404,300.7586375,0
-13.17237079,62.55451773,27.9036518,2003,298.8101553,300.1429126,0
-15.26989134,54.56841407,25.13559135,2007,298.0048215,298.7118489,0
0.593554544,130.6897013,13.08343241,2012,301.7100575,298.70509,0
-6.434988988,-51.63975947,25.15281845,2005,297.304381,301.4542939,0
29.05052911,116.6505453,17.09428471,2001,298.0867152,299.3689414,0
0.102179051,144.4280839,8.564219721,2020,300.5433277,297.1118746,0
13.47788021,-167.2013241,29.92405268,2023,300.2524698,298.2640679,0
-1.278792151,-33.81253475,26.32162142,2019,298.750521,300.4162337,0
-20.14418018,124.5532653,24.55967204,2012,300.2366739,299.9546306,0
17.1520114,20.1135947,25.8558185,2014,301.4329042,297.9862203,0
18.78706752,158.5668668,10.73513013,2001,297.8839357,301.0326264,0
-4.118072617,-19.45250265,9.949622767,2019,301.8217374,300.8542875,0
9.343468476,84.12784534,11.61362013,2006,298.2712719,301.889454,0
-26.70279277,-116.4190707,16.91286856,2017,299.0398967,301.0175669,0
-5.359425103,-79.32189347,18.68199738,2003,299.5873774,298.4660257,0
-9.307572978,53.65600822,26.60154217,2011,298.9499931,302.2331249,0
8.236788607,103.5726778,21.29330226,2020,302.0451673,299.5269131,0
-25.34004829,165.5016617,26.49077693,2018,298.7172899,298.5675985,0
13.83192785,-80.35917067,21.72562926,2017,301.3830136,298.9057228,0
16.46391222,-85.51573093,10.52917273,2021,298.1213309,301.9655486,0
-13.44335116,-28.41429665,6.866350314,2012,298.8427704,301.282002,0
21.32496928,-23.18166091,11.96698262,2009,298.138897,299.0736952,0
-29.51650267,93.10953021,19.15071269,2017,300.1692618,301.5728959,0
-18.69631396,102.4236488,18.28872114,2006,299.7164024,300.4027804,0
-26.06454812,73.82877415,16.76254683,2007,302.4481087,298.542168,0
28.53259162,-114.2886416,11.47173885,2013,298.7704024,298.9083189,0
-17.4968878,-19.57655084,2.507809511,2001,299.4335901,297.8549876,0
5.756495744,-89.80400726,10.68141987,2023,299.7696998,298.0466671,0
22.57826538,26.01640399,6.571121537,2013,300.820696,297.0445552,0
7.002739846,-146.2590482,23.64706221,2011,298.1840003,298.5368934,0
-15.53809573,-0.892796237,28.39225074,2013,297.9208262,298.4604458,0
-3.273979483,76.40960106,11.90063469,2011,301.3160431,301.4817686,0
25.63995691,73.00596953,8.109464437,2008,297.9031933,297.3078916,0
-22.739057,154.7945219,17.00077561,2021,298.7624746,298.0930517,0
21.27817241,-110.0404284,5.686677837,2022,297.254943,300.0231832,0
-1.980512766,154.023216,8.462917657,2003,299.2624044,298.3385334,0
-22.24896493,128.6693448,17.19001921,2003,297.6723912,301.8086339,0
-26.42162492,-65.61700322,29.74339771,2024,299.2234449,299.165219,0
-11.83467776,-14.1610519,8.30102221,2017,299.1473283,299.0975266,0
-14.23814209,-163.9043012,8.772260527,2015,297.2897033,301.8902973,0
-16.84893926,64.27412792,17.8939992,2022,302.1731985,301.9494118,0
-9.115435326,-139.8479975,21.42048777,2000,298.190437,301.4161141,0
-6.02169105,-111.9910117,23.01060677,2023,299.1831263,300.2128895,0
14.27467999,-66.18575096,15.0332013,2022,299.359764,298.2472325,0
-2.647044695,163.1717481,25.66313462,2015,297.1637943,302.1343837,0
1.604984993,13.62161633,23.64082188,2007,299.6504916,302.327646,0
10.32892122,-124.6517885,4.863575692,2001,301.2565878,302.3450343,0
-8.463914385,-34.10295472,27.26170571,2015,297.05257,298.3042238,0
-15.89827277,-28.0781097,27.69130511,2022,297.8589753,297.5792191,0
11.00496794,38.16362655,11.42072078,2009,302.1657327,298.0268444,0
-18.09595625,-9.914281613,15.256787,2000,297.8137511,299.0798515,0
11.02384161,-97.76935554,13.26741894,2015,298.6404144,301.1040477,0
29.40991274,179.934019,16.4709127,2000,297.6042287,299.3357592,0
-28.93289152,-167.9186946,15.00564753,2009,301.6480901,300.3118487,0
-2.764022295,-33.14326642,15.42011893,2023,297.265864,301.7975136,0
-4.929476299,21.52326855,1.636651554,2015,301.9650725,299.9880292,0
4.63869799,73.80619647,8.676151997,2004,300.7071262,297.5743235,0
-2.756279717,-2.60624736,12.05877233,2001,298.8565649,299.7459612,0
10.48085049,168.5646445,5.180734545,2004,297.0078002,300.0798028,0
5.439313597,169.9376273,11.48287169,2015,298.7550498,301.6905902,0
-16.79429758,-115.1114266,1.452615663,2009,299.5918018,301.8199366,0
-3.372309541,-77.4328957,26.98445017,2007,301.1688644,302.4881002,0
24.00177423,153.3823432,24.14791095,2021,300.0718388,299.0529395,0
23.32296568,-16.87092067,10.14192022,2010,300.8361006,297.2873402,0
2.054905375,-71.54517677,9.264079706,2023,297.003517,299.5666348,0
-0.805998984,130.7271297,14.00724263,2016,301.1966067,297.9271303,0
7.888414028,-149.1608901,28.45915453,2016,298.87372,299.1403825,0
15.35240156,-153.7258537,26.08990559,2010,299.7467251,299.6110028,0
-23.39872542,21.54279441,8.160578358,2008,299.718509,302.1531555,0
-29.93228265,141.9256187,10.02031427,2008,298.0413356,298.1633628,0
3.413438296,103.3403954,10.11513148,2017,297.5621622,297.7857214,0
21.72111834,-36.38240249,5.908878643,2020,302.2478455,302.4475615,0
18.45957609,-112.2536991,7.147464103,2023,302.0896269,300.0715848,0
-14.98773078,-105.7349466,4.94249146,2021,302.0023906,301.5532871,0
-20.18148952,133.6213195,8.895178555,2004,300.7403128,302.1610831,0
8.302291774,-48.90304865,14.0349246,2012,301.0154134,298.1710451,0
-25.27307574,-80.31539169,8.218053171,2000,298.7501374,297.8022252,0
27.29035258,-152.4988018,3.778355318,2006,301.5059907,301.2597726,0
26.26195597,-129.0230728,11.89609045,2009,299.6956131,297.4762305,0
5.546726447,93.15495025,6.530800337,2012,299.9213072,301.9158308,0
-14.59573352,-93.50471678,8.632582621,2012,299.2303664,300.1282301,0
17.43957156,70.97033302,29.87008662,2009,298.4060312,298.6336113,0
16.11228582,-26.06166452,24.7607041,2024,297.4661771,301.0788486,0
11.60555052,-89.7105123,8.332179712,2019,302.4652906,297.6889718,0
6.79639616,-108.1948803,8.612779586,2021,301.9976056,301.446823,0
23.68005746,-175.8144235,29.01118676,2014,300.2819839,299.1394071,0
23.3854689,-71.28651129,13.5294798,2005,297.6779059,301.4317011,0
-29.44546113,-67.49803549,6.057905753,2015,298.7158812,301.4960594,0
-22.66362884,-114.196128,28.57440832,2003,298.3594611,302.3556152,0
-6.170850003,35.63643263,8.004741569,2013,298.030255,301.9034655,0
-29.55579248,114.0552095,15.99157251,2008,302.4609692,299.1760575,0
7.473518155,166.6713393,25.1145142,2018,298.2156933,297.1545593,0
28.77683335,172.940947,11.96609878,2006,299.344545,297.72058,0
11.93910649,-15.75358414,16.40319434,2024,302.0704906,301.3491516,0
-17.95530305,-31.852361,18.42443035,2008,301.7820251,297.3974961,0
22.55314328,8.742954015,12.83973644,2010,301.1415561,302.0255462,0
19.97410337,-88.60408261,10.60760631,2004,297.0784912,301.971461,0
-27.33934725,-63.92114251,17.50606894,2012,300.5374824,301.8521683,0
-5.870971428,-156.0160485,15.96547385,2010,300.6972396,302.2306811,0
-0.86350092,-12.17151714,19.98295921,2022,301.3230027,300.9129983,0
-21.14184216,-15.81582781,2.118999823,2019,300.755605,301.2041956,0
20.39157436,-74.81635078,27.99982929,2001,301.1837538,297.2653427,0
-7.702619379,-81.71159337,12.19784104,2008,298.4018508,301.4749533,0
7.11581769,121.7336995,15.95634946,2007,299.8725344,299.839808,0
11.49422267,-162.7469367,21.58698716,2021,298.0895979,297.2698237,0
-23.48833257,8.888882911,22.99384737,2016,301.0507181,302.0893136,0
-3.189946169,-117.6748419,2.386520847,2016,301.1025717,300.4434251,0
-5.052273638,167.3109118,22.31489671,2011,301.5736322,300.2529746,0
-8.514881886,141.9220954,3.035701731,2005,298.7037876,301.8015347,0
-9.785169805,43.09050795,9.29189923,2024,301.7389793,297.8290282,0
-13.26974499,-146.3427498,7.115457378,2004,301.0856928,297.1259619,0
27.53804077,-56.00112981,6.50358791,2015,302.4873292,301.1436346,0
28.24745943,103.3564077,28.93287659,2000,302.0444649,301.0784708,0
-9.870467642,-49.34203948,15.68838679,2010,300.175696,302.1342603,0
-27.90108759,96.92323327,21.95909106,2003,300.5938838,300.7706727,0
11.11143642,-170.2853871,27.07454092,2021,301.209436,301.9261807,0
17.38272055,-109.7039033,18.39090311,2000,297.2210928,301.1904269,0
-24.0246811,-37.16966671,4.004944842,2007,298.5658388,302.2796511,0
-7.254796617,-176.5491695,9.231538302,2013,300.6285048,300.1632373,0
-28.14617265,-107.4877528,8.7595747,2020,301.7410974,299.3338598,0
24.941481,-0.742300778,12.56626183,2011,302.0075939,299.7654927,0
-13.85916413,35.44623297,6.848471611,2000,302.0394896,299.1360178,0
5.784601595,0.250786006,29.46670901,2020,302.1239579,301.0530226,0
11.63922419,-58.7340011,4.016500302,2022,302.1934639,297.1061743,0
27.92332222,-126.2657171,24.76370437,2004,297.9721813,300.2563537,0
2.407002562,-2.193842193,15.88926508,2013,297.0860602,297.3540619,0
-24.02033084,-29.16227329,24.62908901,2009,298.0492578,298.7653498,0
-4.839180364,33.81747979,26.03700803,2013,299.8818581,297.7418117,0
-28.44106238,-124.9899086,19.17875502,2008,298.04333,298.8581964,0
-25.32779614,-110.9882624,27.42682388,2014,300.5938756,299.1142491,0
10.35892437,31.92901933,7.481463876,2004,300.0917945,299.5590321,0
9.403872373,-127.1877927,25.38682194,2017,301.9023898,299.4723664,0
2.988315562,142.7692809,9.697478406,2010,298.7850355,301.3928752,0
-17.36126414,16.40676483,6.215596304,2001,300.3402853,297.0013237,0
18.32842408,-61.12355878,10.28603154,2019,298.7928847,300.0963983,0
-18.76928346,108.2245163,29.19253878,2009,298.3761391,300.9829345,0
4.501527376,-140.6919613,6.167696377,2004,302.2613031,299.1520227,0
-4.791926749,168.8046182,21.14362074,2018,299.8889374,300.8607168,0
28.19623263,-23.41960905,12.77499199,2012,301.043137,298.5972601,0
-11.79127812,101.8744738,9.604482386,2004,298.591594,300.5279594,0
-18.84287412,-71.02419512,15.09530716,2020,298.0280024,299.9811946,0
-13.05006979,-63.5517595,11.19431321,2010,302.4227893,297.1734405,0
9.749812391,-46.35804681,19.73429844,2014,297.7336147,302.3866765,0
-14.53404679,-14.81711774,7.27181717,2012,298.5399315,297.1584075,0
-5.110159687,-23.92448299,14.54804987,2012,298.698641,298.7340428,0
-26.36686463,67.25563776,17.46695665,2005,301.0254731,300.0850999,0
-16.53448665,3.681657792,16.10416299,2015,300.6300143,298.589268,0
-21.5553982,-123.6116948,19.54233569,2024,298.3615712,297.5719756,0
16.17697064,-64.75498215,25.37428274,2014,300.3375729,301.7340071,0
-29.07510249,-141.3951114,3.684705945,2001,300.755552,301.9357383,0
-10.04559049,160.1600494,1.393866049,2004,297.9373826,298.9385453,0
16.45029,-169.0479668,20.51556161,2018,302.3713865,298.1898093,0
-21.55200527,7.453361534,25.04209083,2006,298.418285,297.5182231,0
-11.08876259,135.0673968,11.06783835,2006,299.3835947,299.5240409,0
28.17432311,-73.38439143,19.19240962,2006,297.336304,299.6913196,0
18.80059974,-144.4489313,3.018163574,2000,300.3900346,298.2849078,0
2.543637856,-100.0054055,5.260767786,2011,301.216838,301.4656824,0
18.79573808,51.37817571,14.28242411,2013,299.2230567,300.8602053,0
-27.67172856,164.5647104,2.342116505,2008,301.8035319,299.1383732,0
-22.85399654,-151.0404479,5.538729073,2024,301.7176743,300.0299246,0
